2025-03-26T22:26:15.387+09:00  INFO 36508 --- [main] com.example.signup.SignupApplication     : Starting SignupApplication using Java 17.0.10 with PID 36508 (C:\Users\USER\signup\signup\build\classes\java\main started by USER in C:\Users\USER\signup\signup)
2025-03-26T22:26:15.395+09:00 DEBUG 36508 --- [main] com.example.signup.SignupApplication     : Running with Spring Boot v3.2.6, Spring v6.1.8
2025-03-26T22:29:57.108+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:57.108+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:57.108+09:00  INFO 16808 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:57.110+09:00  INFO 16808 --- [http-nio-8080-exec-8] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=F744FA0BE998EC382DABF180AB2C0734], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : State: 9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:29:59.313+09:00  INFO 16808 --- [http-nio-8080-exec-10] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.542+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:29:59.543+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Naver callback received - code: eKedJET4Qj9TBZejIv, state: 9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.543+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:29:59.543+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Code: eKedJET4Qj9TBZejIv
2025-03-26T22:29:59.543+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : State: 9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.543+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=eKedJET4Qj9TBZejIv&state=9da17ad1-b286-4540-bc52-19a3f4a6c7fd
2025-03-26T22:29:59.617+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:29:59.617+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:29:59.651+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:29:59.651+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:29:59.651+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:29:59.652+09:00 DEBUG 16808 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:59.653+09:00  INFO 16808 --- [http-nio-8080-exec-1] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:29:59.654+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:29:59.654+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:29:59.656+09:00 DEBUG 16808 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:29:59.657+09:00  INFO 16808 --- [http-nio-8080-exec-1] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:59.657+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:29:59.657+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:29:59.657+09:00  INFO 16808 --- [http-nio-8080-exec-1] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:29:59.659+09:00  INFO 16808 --- [http-nio-8080-exec-2] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=F744FA0BE998EC382DABF180AB2C0734], Granted Authorities=[ROLE_ANONYMOUS]]
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : ===== Starting Naver Login Process =====
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : ===== Naver Authorization URL Generation =====
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Client ID: WteM7gNGfkJM9lP0SWpl
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Client Secret: exists
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Redirect URI (original): http://localhost:8080/login/naver/callback
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Redirect URI (encoded): http://localhost:8080/login/naver/callback
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : State: 92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : Generated URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.service.NaverApiService       : ===========================================
2025-03-26T22:30:01.690+09:00  INFO 16808 --- [http-nio-8080-exec-3] c.e.signup.controller.UserController     : Redirecting to Naver Authorization URL: https://nid.naver.com/oauth2.0/authorize?response_type=code&client_id=WteM7gNGfkJM9lP0SWpl&redirect_uri=http://localhost:8080/login/naver/callback&state=92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : ===== Naver callback processing =====
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Naver callback received - code: SbpZoLVndi9GIPwPuf, state: 92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : ===== Getting User Info from Naver =====
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Code: SbpZoLVndi9GIPwPuf
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : State: 92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:02.061+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Token URL: https://nid.naver.com/oauth2.0/token?grant_type=authorization_code&client_id=WteM7gNGfkJM9lP0SWpl&client_secret=knW6aJgVW8&code=SbpZoLVndi9GIPwPuf&state=92b6b1d8-e0d2-44a0-b281-125f105bb178
2025-03-26T22:30:02.148+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Token Response Status: 200 OK
2025-03-26T22:30:02.148+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : Token Response Body: {"access_token":"AAAAPP3cEuFY88j6beUfErF8gnyOF8UlH2O_iS8REDRb2sNZbyDmkBi7JSToz6tniy7DRsPxHxrYWd2H-9ME8gpl7vo","refresh_token":"uO7zhonWzWus0LopYEVQPv7rdHVTox7ZsAOATI8cPL2x6jr142r2pDxwQkcCYYxsdVb90Wf3N6hbsf3qZbzamYG1Z9976Um4biinr1hAkUJz275k9ozWTMhSnHJ4rJpk0","token_type":"bearer","expires_in":"3600"}
2025-03-26T22:30:02.197+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : User Info Response Status: 200 OK
2025-03-26T22:30:02.197+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.service.NaverApiService       : User Info Response Body: {"resultcode":"00","message":"success","response":{"id":"l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo","age":"20-29","gender":"F","mobile":"010-4338-3841","mobile_e164":"+821043383841","name":"\uad8c\uccb4\uc740","birthday":"05-16","birthyear":"2000"}}
2025-03-26T22:30:02.198+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Retrieved user info - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Name: ±ÇÃ¼Àº, Email: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo@naver.com, Provider: NAVER
2025-03-26T22:30:02.198+09:00 DEBUG 16808 --- [http-nio-8080-exec-4] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:30:02.199+09:00  INFO 16808 --- [http-nio-8080-exec-4] com.example.signup.service.UserService   : Checking if user exists - userId: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, exists: true
2025-03-26T22:30:02.199+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : User exists in database: true
2025-03-26T22:30:02.199+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Existing user found. Processing login...
2025-03-26T22:30:02.201+09:00 DEBUG 16808 --- [http-nio-8080-exec-4] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:30:02.201+09:00  INFO 16808 --- [http-nio-8080-exec-4] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:30:02.202+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : User loaded from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123, Provider: NAVER
2025-03-26T22:30:02.202+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Security context set for user: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:30:02.202+09:00  INFO 16808 --- [http-nio-8080-exec-4] c.e.signup.controller.UserController     : Current authentication: UsernamePasswordAuthenticationToken, Principal: org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Authenticated: true
2025-03-26T22:30:02.204+09:00  INFO 16808 --- [http-nio-8080-exec-5] c.e.signup.controller.UserController     : Home page accessed - Authentication: AnonymousAuthenticationToken [Principal=anonymousUser, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=0:0:0:0:0:0:0:1, SessionId=F744FA0BE998EC382DABF180AB2C0734], Granted Authorities=[ROLE_ANONYMOUS]]
